idx;name;r;g;b;a;VIS;MSH;region_area;pixel_count;object_count;area_fraction
606826659;Medial mammillary nucleus, dorsal part;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
525;Supramammillary nucleus;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1110;Supramammillary nucleus, lateral part;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1118;Supramammillary nucleus, medial part;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
557;Tuberomammillary nucleus;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1126;Tuberomammillary nucleus, dorsal part;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1;Tuberomammillary nucleus, ventral part;255;76;62;5.0;5.0;5.0;4335.4669829648865;0.0;0.0;0.0
515;Medial preoptic nucleus;255;76;62;5.0;5.0;5.0;6206.670893065298;0.0;0.0;0.0
740;Medial preoptic nucleus, central part;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
748;Medial preoptic nucleus, lateral part;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
756;Medial preoptic nucleus, medial part;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
980;Dorsal premammillary nucleus;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1004;Ventral premammillary nucleus;255;76;62;5.0;5.0;5.0;5204.605411153602;0.0;0.0;0.0
63;Paraventricular hypothalamic nucleus, descending division;255;76;62;5.0;5.0;5.0;756.661690423117;0.0;0.0;0.0
439;Paraventricular hypothalamic nucleus, descending division, dorsal parvicellular part;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
447;Paraventricular hypothalamic nucleus, descending division, forniceal part;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
455;Paraventricular hypothalamic nucleus, descending division, lateral parvicellular part;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
464;Paraventricular hypothalamic nucleus, descending division, medial parvicellular part, ventral zone;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
693;Ventromedial hypothalamic nucleus;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
761;Ventromedial hypothalamic nucleus, anterior part;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
769;Ventromedial hypothalamic nucleus, central part;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
777;Ventromedial hypothalamic nucleus, dorsomedial part;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
785;Ventromedial hypothalamic nucleus, ventrolateral part;255;76;62;5.0;5.0;5.0;0.0;0.0;0.0;0.0
946;Posterior hypothalamic nucleus;255;76;62;5.0;5.0;5.0;20388.965009509397;0.0;0.0;0.0
290;Hypothalamic lateral zone;242;72;59;5.0;5.0;5.0;0.0;0.0;0.0;0.0
194;Lateral hypothalamic area;242;72;59;5.0;5.0;5.0;33190.86279883024;0.0;0.0;0.0
226;Lateral preoptic area;242;72;59;5.0;5.0;5.0;5317.0821489192;0.0;0.0;0.0
356;Preparasubthalamic nucleus;242;72;59;5.0;5.0;5.0;0.0;0.0;0.0;0.0
364;Parasubthalamic nucleus;242;72;59;5.0;5.0;5.0;5276.181517004437;0.0;0.0;0.0
576073704;Perifornical nucleus;242;72;59;5.0;5.0;5.0;5930.591627640647;0.0;0.0;0.0
173;Retrochiasmatic area;242;72;59;5.0;5.0;5.0;6411.174052639113;0.0;0.0;0.0
470;Subthalamic nucleus;242;72;59;5.0;5.0;5.0;5869.240679768503;0.0;0.0;0.0
614;Tuberal nucleus;242;72;59;5.0;5.0;5.0;0.0;0.0;0.0;0.0
797;Zona incerta;242;72;59;5.0;5.0;5.0;23906.41935417902;0.0;0.0;0.0
796;Dopaminergic A13 group;242;72;59;5.0;5.0;5.0;0.0;0.0;0.0;0.0
804;Fields of Forel;242;72;59;5.0;5.0;5.0;0.0;0.0;0.0;0.0
10671;Median eminence;242;72;59;5.0;5.0;5.0;0.0;0.0;0.0;0.0
313;Midbrain;255;100;255;5.0;5.0;5.0;14550.399803676968;0.0;0.0;0.0
339;Midbrain, sensory related;255;122;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
302;Superior colliculus, sensory related;255;122;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
851;Superior colliculus, optic layer;255;122;255;5.0;5.0;5.0;2699.4417063743635;0.0;0.0;0.0
842;Superior colliculus, superficial gray layer;255;122;255;5.0;5.0;5.0;3128.8983414793756;0.0;0.0;0.0
834;Superior colliculus, zonal layer;255;122;255;5.0;5.0;5.0;1513.323380846234;0.0;0.0;0.0
4;Inferior colliculus;255;122;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
811;Inferior colliculus, central nucleus;255;122;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
820;Inferior colliculus, dorsal nucleus;255;122;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
828;Inferior colliculus, external nucleus;255;122;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
580;Nucleus of the brachium of the inferior colliculus;255;122;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
271;Nucleus sagulum;255;122;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
874;Parabigeminal nucleus;255;122;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
460;Midbrain trigeminal nucleus;255;122;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
599626923;Subcommissural organ;255;122;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
323;Midbrain, motor related;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
381;Substantia nigra, reticular part;255;144;255;5.0;5.0;5.0;20102.660586106056;0.0;0.0;0.0
749;Ventral tegmental area;255;144;255;5.0;5.0;5.0;4560.4204584960835;0.0;0.0;0.0
607344830;Paranigral nucleus;255;144;255;5.0;5.0;5.0;296.52958138203235;0.0;0.0;0.0
246;Midbrain reticular nucleus, retrorubral area;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
128;Midbrain reticular nucleus;255;144;255;5.0;5.0;5.0;15071.882860590196;0.0;0.0;0.0
539;Midbrain reticular nucleus, magnocellular part;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
548;Midbrain reticular nucleus, magnocellular part, general;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
555;Midbrain reticular nucleus, parvicellular part;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
294;Superior colliculus, motor related;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
26;Superior colliculus, motor related, deep gray layer;255;144;255;5.0;5.0;5.0;879.3635861674063;0.0;0.0;0.0
42;Superior colliculus, motor related, deep white layer;255;144;255;5.0;5.0;5.0;316.97989733941387;0.0;0.0;0.0
17;Superior colliculus, motor related, intermediate white layer;255;144;255;5.0;5.0;5.0;4836.499723920734;0.0;0.0;0.0
10;Superior colliculus, motor related, intermediate gray layer;255;144;255;5.0;5.0;5.0;10020.654819116955;0.0;0.0;0.0
494;Superior colliculus, motor related, intermediate gray layer, sublayer a;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
503;Superior colliculus, motor related, intermediate gray layer, sublayer b;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
511;Superior colliculus, motor related, intermediate gray layer, sublayer c;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
795;Periaqueductal gray;255;144;255;5.0;5.0;5.0;4202.539929241907;0.0;0.0;0.0
50;Precommissural nucleus;255;144;255;5.0;5.0;5.0;2341.5611771201866;0.0;0.0;0.0
67;Interstitial nucleus of Cajal;255;144;255;5.0;5.0;5.0;981.615165954314;0.0;0.0;0.0
587;Nucleus of Darkschewitsch;255;144;255;5.0;5.0;5.0;930.4893760608601;0.0;0.0;0.0
614454277;Supraoculomotor periaqueductal gray;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1100;Pretectal region;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
215;Anterior pretectal nucleus;255;144;255;5.0;5.0;5.0;6431.624368596495;0.0;0.0;0.0
531;Medial pretectal area;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
628;Nucleus of the optic tract;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
634;Nucleus of the posterior commissure;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
706;Olivary pretectal nucleus;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1061;Posterior pretectal nucleus;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
549009203;Retroparafascicular nucleus;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
549009207;Intercollicular nucleus;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
616;Cuneiform nucleus;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
214;Red nucleus;255;144;255;5.0;5.0;5.0;7464.365324444262;0.0;0.0;0.0
35;Oculomotor nucleus;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
549009211;Medial accesory oculomotor nucleus;255;144;255;5.0;5.0;5.0;276.0792654246508;0.0;0.0;0.0
975;Edinger-Westphal nucleus;255;144;255;5.0;5.0;5.0;224.95347553119694;0.0;0.0;0.0
115;Trochlear nucleus;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
606826663;Paratrochlear nucleus;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
757;Ventral tegmental nucleus;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
231;Anterior tegmental nucleus;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
66;Lateral terminal nucleus of the accessory optic tract;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
75;Dorsal terminal nucleus of the accessory optic tract;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
58;Medial terminal nucleus of the accessory optic tract;255;144;255;5.0;5.0;5.0;705.5359005296632;0.0;0.0;0.0
615;Substantia nigra, lateral part;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
348;Midbrain, behavioral state related;255;144;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
374;Substantia nigra, compact part;255;166;255;5.0;5.0;5.0;777.1120063804985;0.0;0.0;0.0
1052;Pedunculopontine nucleus;255;166;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
165;Midbrain raphe nuclei;255;166;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
12;Interfascicular nucleus raphe;255;166;255;5.0;5.0;5.0;572.6088468066831;0.0;0.0;0.0
100;Interpeduncular nucleus;255;166;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
607344834;Interpeduncular nucleus, rostral;255;166;255;5.0;5.0;5.0;1666.7007505265956;0.0;0.0;0.0
607344838;Interpeduncular nucleus, caudal;255;166;255;5.0;5.0;5.0;296.52958138203235;0.0;0.0;0.0
607344842;Interpeduncular nucleus, apical;255;166;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
607344846;Interpeduncular nucleus, lateral;255;166;255;5.0;5.0;5.0;480.5824249984662;0.0;0.0;0.0
607344850;Interpeduncular nucleus, intermediate;255;166;255;5.0;5.0;5.0;327.20505531810466;0.0;0.0;0.0
607344854;Interpeduncular nucleus, dorsomedial;255;166;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
607344858;Interpeduncular nucleus, dorsolateral;255;166;255;5.0;5.0;5.0;255.62894946726925;0.0;0.0;0.0
607344862;Interpeduncular nucleus, rostrolateral;255;166;255;5.0;5.0;5.0;265.85410744596004;0.0;0.0;0.0
197;Rostral linear nucleus raphe;255;166;255;5.0;5.0;5.0;644.1849526575186;0.0;0.0;0.0
591;Central linear nucleus raphe;255;166;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
872;Dorsal nucleus raphe;255;166;255;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1065;Hindbrain;255;155;136;5.0;5.0;5.0;0.0;0.0;0.0;0.0
771;Pons;255;155;136;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1132;Pons, sensory related;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
612;Nucleus of the lateral lemniscus;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
82;Nucleus of the lateral lemniscus, dorsal part;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
90;Nucleus of the lateral lemniscus, horizontal part;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
99;Nucleus of the lateral lemniscus, ventral part;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
7;Principal sensory nucleus of the trigeminal;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
867;Parabrachial nucleus;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
123;Koelliker-Fuse subnucleus;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
881;Parabrachial nucleus, lateral division;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
860;Parabrachial nucleus, lateral division, central lateral part;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
868;Parabrachial nucleus, lateral division, dorsal lateral part;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
875;Parabrachial nucleus, lateral division, external lateral part;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
883;Parabrachial nucleus, lateral division, superior lateral part;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
891;Parabrachial nucleus, lateral division, ventral lateral part;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
890;Parabrachial nucleus, medial division;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
899;Parabrachial nucleus, medial division, external medial part;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
915;Parabrachial nucleus, medial division, medial medial part;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
923;Parabrachial nucleus, medial division, ventral medial part;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
398;Superior olivary complex;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
122;Superior olivary complex, periolivary region;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
105;Superior olivary complex, medial part;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
114;Superior olivary complex, lateral part;255;174;111;5.0;5.0;5.0;0.0;0.0;0.0;0.0
987;Pons, motor related;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
280;Barrington's nucleus;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
880;Dorsal tegmental nucleus;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
283;Lateral tegmental nucleus;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
599626927;Posterodorsal tegmental nucleus;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
898;Pontine central gray;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
931;Pontine gray;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1093;Pontine reticular nucleus, caudal part;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
552;Pontine reticular nucleus, ventral part;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
318;Supragenual nucleus;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
462;Superior salivatory nucleus;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
534;Supratrigeminal nucleus;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
574;Tegmental reticular nucleus;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
621;Motor nucleus of trigeminal;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
549009215;Peritrigeminal zone;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
549009219;Accessory trigeminal nucleus;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
549009223;Parvicellular motor 5 nucleus;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
549009227;Intertrigeminal nucleus;255;186;134;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1117;Pons, behavioral state related;255;195;149;5.0;5.0;5.0;0.0;0.0;0.0;0.0
679;Superior central nucleus raphe;255;195;149;5.0;5.0;5.0;0.0;0.0;0.0;0.0
137;Superior central nucleus raphe, lateral part;255;195;149;5.0;5.0;5.0;0.0;0.0;0.0;0.0
130;Superior central nucleus raphe, medial part;255;195;149;5.0;5.0;5.0;0.0;0.0;0.0;0.0
147;Locus ceruleus;255;195;149;5.0;5.0;5.0;0.0;0.0;0.0;0.0
162;Laterodorsal tegmental nucleus;255;195;149;5.0;5.0;5.0;0.0;0.0;0.0;0.0
604;Nucleus incertus;255;195;149;5.0;5.0;5.0;0.0;0.0;0.0;0.0
146;Pontine reticular nucleus;255;195;149;5.0;5.0;5.0;0.0;0.0;0.0;0.0
238;Nucleus raphe pontis;255;195;149;5.0;5.0;5.0;0.0;0.0;0.0;0.0
350;Subceruleus nucleus;255;195;149;5.0;5.0;5.0;0.0;0.0;0.0;0.0
358;Sublaterodorsal nucleus;255;195;149;5.0;5.0;5.0;0.0;0.0;0.0;0.0
354;Medulla;255;155;205;5.0;5.0;5.0;0.0;0.0;0.0;0.0
386;Medulla, sensory related;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
207;Area postrema;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
607;Cochlear nuclei;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
112;Granular lamina of the cochlear nuclei;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
560;Cochlear nucleus, subpedunclular granular region;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
96;Dorsal cochlear nucleus;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
101;Ventral cochlear nucleus;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
720;Dorsal column nuclei;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
711;Cuneate nucleus;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1039;Gracile nucleus;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
903;External cuneate nucleus;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
642;Nucleus of the trapezoid body;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
651;Nucleus of the solitary tract;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
659;Nucleus of the solitary tract, central part;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
666;Nucleus of the solitary tract, commissural part;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
674;Nucleus of the solitary tract, gelatinous part;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
682;Nucleus of the solitary tract, lateral part;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
691;Nucleus of the solitary tract, medial part;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
429;Spinal nucleus of the trigeminal, caudal part;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
437;Spinal nucleus of the trigeminal, interpolar part;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
445;Spinal nucleus of the trigeminal, oral part;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
77;Spinal nucleus of the trigeminal, oral part, caudal dorsomedial part;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
53;Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, dorsal zone;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
61;Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, ventral zone;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
45;Spinal nucleus of the trigeminal, oral part, rostral dorsomedial part;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
69;Spinal nucleus of the trigeminal, oral part, ventrolateral part;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
589508451;Paratrigeminal nucleus;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
789;Nucleus z;255;165;210;5.0;5.0;5.0;0.0;0.0;0.0;0.0
370;Medulla, motor related;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
653;Abducens nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
568;Accessory abducens nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
661;Facial motor nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
576;Accessory facial motor nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
640;Efferent vestibular nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
135;Nucleus ambiguus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
939;Nucleus ambiguus, dorsal division;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
143;Nucleus ambiguus, ventral division;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
839;Dorsal motor nucleus of the vagus nerve;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
887;Efferent cochlear group;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1048;Gigantocellular reticular nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
372;Infracerebellar nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
83;Inferior olivary complex;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
136;Intermediate reticular nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
106;Inferior salivatory nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
203;Linear nucleus of the medulla;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
235;Lateral reticular nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
955;Lateral reticular nucleus, magnocellular part;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
963;Lateral reticular nucleus, parvicellular part;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
307;Magnocellular reticular nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
395;Medullary reticular nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1098;Medullary reticular nucleus, dorsal part;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1107;Medullary reticular nucleus, ventral part;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
852;Parvicellular reticular nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
859;Parasolitary nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
938;Paragigantocellular reticular nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
970;Paragigantocellular reticular nucleus, dorsal part;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
978;Paragigantocellular reticular nucleus, lateral part;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
154;Perihypoglossal nuclei;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
161;Nucleus intercalatus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
177;Nucleus of Roller;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
169;Nucleus prepositus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
995;Paramedian reticular nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1069;Parapyramidal nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
185;Parapyramidal nucleus, deep part;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
193;Parapyramidal nucleus, superficial part;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
701;Vestibular nuclei;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
209;Lateral vestibular nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
202;Medial vestibular nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
225;Spinal vestibular nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
217;Superior vestibular nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
765;Nucleus x;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
773;Hypoglossal nucleus;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
781;Nucleus y;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
76;Interstitial nucleus of the vestibular nerve;255;179;217;5.0;5.0;5.0;0.0;0.0;0.0;0.0
379;Medulla, behavioral state related;255;198;226;5.0;5.0;5.0;0.0;0.0;0.0;0.0
206;Nucleus raphe magnus;255;198;226;5.0;5.0;5.0;0.0;0.0;0.0;0.0
230;Nucleus raphe pallidus;255;198;226;5.0;5.0;5.0;0.0;0.0;0.0;0.0
222;Nucleus raphe obscurus;255;198;226;5.0;5.0;5.0;0.0;0.0;0.0;0.0
512;Cerebellum;240;240;128;5.0;5.0;5.0;0.0;0.0;0.0;0.0
528;Cerebellar cortex;240;240;128;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1144;Cerebellar cortex, molecular layer;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1145;Cerebellar cortex, Purkinje layer;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1143;Cerebellar cortex, granular layer;236;231;84;5.0;5.0;5.0;0.0;0.0;0.0;0.0
645;Vermal regions;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
912;Lingula (I);255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
10707;Lingula (I), molecular layer;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
10706;Lingula (I), Purkinje layer;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
10705;Lingula (I), granular layer;236;231;84;5.0;5.0;5.0;0.0;0.0;0.0;0.0
920;Central lobule;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
976;Lobule II;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
10710;Lobule II, molecular layer;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
10709;Lobule II, Purkinje layer;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
10708;Lobule II, granular layer;236;231;84;5.0;5.0;5.0;0.0;0.0;0.0;0.0
984;Lobule III;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
10713;Lobule III, molecular layer;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
10712;Lobule III, Purkinje layer;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
10711;Lobule III, granular layer;236;231;84;5.0;5.0;5.0;0.0;0.0;0.0;0.0
928;Culmen;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
992;Lobule IV;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
10716;Lobule IV, molecular layer;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
10715;Lobule IV, Purkinje layer;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
10714;Lobule IV, granular layer;236;231;84;5.0;5.0;5.0;0.0;0.0;0.0;0.0
1001;Lobule V;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
10719;Lobule V, molecular layer;255;252;145;5.0;5.0;5.0;0.0;0.0;0.0;0.0
